age,workclass,fnlwgt,education,education+AC0-num,marital+AC0-status,occupation,relationship,race,sex,capital+AC0-gain,capital+AC0-loss,hours+AC0-per+AC0-week,native+AC0-country
64,Private,86837,Preschool,1,Married+AC0-civ+AC0-spouse,Handlers+AC0-cleaners,Husband,Asian+AC0-Pac+AC0-Islander,Male,0,0,40,Philippines
32,Private,147118,HS+AC0-grad,9,Divorced,Other+AC0-service,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
62,,103575,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,,Husband,White,Male,5178,0,40,United+AC0-States
37,Private,169469,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
25,Private,189334,11th,7,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,40,United+AC0-States
49,Private,139571,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Husband,White,Male,4064,0,40,United+AC0-States
36,Private,111545,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,1902,40,United+AC0-States
67,Private,72776,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Handlers+AC0-cleaners,Husband,White,Male,10566,0,15,United+AC0-States
54,Private,307973,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Handlers+AC0-cleaners,Husband,White,Male,0,0,40,United+AC0-States
45,Local+AC0-gov,211666,Doctorate,16,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
30,Private,143766,Some+AC0-college,10,Never+AC0-married,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
39,State+AC0-gov,112812,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Protective+AC0-serv,Other+AC0-relative,White,Female,0,0,40,United+AC0-States
57,Private,43290,10th,6,Divorced,Other+AC0-service,Not+AC0-in+AC0-family,Amer+AC0-Indian+AC0-Eskimo,Female,0,0,20,United+AC0-States
57,Private,111385,10th,6,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
23,Self+AC0-emp+AC0-not+AC0-inc,145744,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,0,40,United+AC0-States
49,Local+AC0-gov,126754,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Other+AC0-service,Other+AC0-relative,White,Male,0,0,40,Italy
46,State+AC0-gov,54260,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,10,United+AC0-States
41,State+AC0-gov,34895,Bachelors,13,Never+AC0-married,Tech+AC0-support,Not+AC0-in+AC0-family,White,Female,0,0,43,United+AC0-States
44,Private,166740,Assoc+AC0-voc,11,Married+AC0-civ+AC0-spouse,Tech+AC0-support,Husband,White,Male,0,0,45,United+AC0-States
25,Private,143062,Bachelors,13,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Female,2463,0,30,United+AC0-States
34,Local+AC0-gov,191957,Bachelors,13,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,Black,Male,0,0,45,United+AC0-States
24,Private,109456,Bachelors,13,Never+AC0-married,Sales,Own+AC0-child,White,Male,0,0,25,United+AC0-States
32,Private,198183,Bachelors,13,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Female,0,0,45,United+AC0-States
27,Local+AC0-gov,157449,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Tech+AC0-support,Husband,White,Male,0,0,50,United+AC0-States
67,Private,53874,12th,8,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,Black,Male,0,0,40,Cuba
36,Private,191754,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
40,Private,320071,Some+AC0-college,10,Divorced,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Male,0,1408,48,United+AC0-States
24,Private,164574,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,40,United+AC0-States
46,Private,185870,Bachelors,13,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,1902,40,United+AC0-States
44,State+AC0-gov,165745,HS+AC0-grad,9,Divorced,Adm+AC0-clerical,Unmarried,White,Female,0,0,38,United+AC0-States
23,Self+AC0-emp+AC0-not+AC0-inc,40323,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
46,Private,199378,Prof+AC0-school,15,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Male,0,0,90,United+AC0-States
31,Private,289889,Assoc+AC0-voc,11,Never+AC0-married,Tech+AC0-support,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
21,Local+AC0-gov,152200,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Protective+AC0-serv,Own+AC0-child,Black,Male,0,0,40,United+AC0-States
61,Private,198231,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
71,Self+AC0-emp+AC0-not+AC0-inc,28865,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,0,15,United+AC0-States
42,Private,26915,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,United+AC0-States
27,,108926,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,,Husband,Black,Male,0,0,5,United+AC0-States
21,State+AC0-gov,204034,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,White,Female,0,0,16,United+AC0-States
21,Private,243368,Preschool,1,Never+AC0-married,Farming+AC0-fishing,Not+AC0-in+AC0-family,White,Male,0,0,25,Mexico
28,Local+AC0-gov,191088,Bachelors,13,Divorced,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Female,2354,0,60,United+AC0-States
27,Local+AC0-gov,194515,Assoc+AC0-acdm,12,Never+AC0-married,Prof+AC0-specialty,Own+AC0-child,Black,Female,0,0,37,United+AC0-States
32,Private,28984,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,White,Female,0,2001,25,United+AC0-States
47,Private,125892,HS+AC0-grad,9,Divorced,Handlers+AC0-cleaners,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
22,Private,37932,Assoc+AC0-acdm,12,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Male,0,0,35,England
56,Private,249751,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Tech+AC0-support,Husband,White,Male,0,0,40,United+AC0-States
20,Private,191948,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Other+AC0-service,Other+AC0-relative,White,Female,0,0,40,United+AC0-States
30,Private,97306,Some+AC0-college,10,Never+AC0-married,Sales,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
22,Private,176178,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Female,0,0,25,United+AC0-States
28,Private,142764,Assoc+AC0-voc,11,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,7688,0,45,United+AC0-States
50,Private,148431,Masters,14,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,55,United+AC0-States
66,State+AC0-gov,148380,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Wife,White,Female,1424,0,10,United+AC0-States
38,Private,314890,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,White,Male,0,0,46,United+AC0-States
62,Private,177493,12th,8,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,30,United+AC0-States
36,Federal+AC0-gov,327435,Masters,14,Divorced,Tech+AC0-support,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
47,Private,275967,10th,6,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,35,United+AC0-States
25,Private,176520,HS+AC0-grad,9,Never+AC0-married,Tech+AC0-support,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
26,Private,186463,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,40,United+AC0-States
37,Private,50380,11th,7,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,0,40,United+AC0-States
70,Self+AC0-emp+AC0-not+AC0-inc,323987,7th+AC0-8th,4,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,8,United+AC0-States
52,Private,192445,11th,7,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,40,United+AC0-States
70,Private,142851,9th,5,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,18,United+AC0-States
19,State+AC0-gov,42750,HS+AC0-grad,9,Never+AC0-married,Protective+AC0-serv,Own+AC0-child,White,Male,0,0,40,United+AC0-States
23,Private,199011,11th,7,Never+AC0-married,Craft+AC0-repair,Own+AC0-child,White,Male,0,0,3,United+AC0-States
37,Private,98644,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Wife,White,Female,0,0,16,
37,Private,173963,11th,7,Separated,Sales,Unmarried,Black,Female,0,0,40,United+AC0-States
45,State+AC0-gov,284763,Some+AC0-college,10,Divorced,Prof+AC0-specialty,Unmarried,Black,Female,0,0,40,United+AC0-States
29,Private,108775,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,50,United+AC0-States
56,Self+AC0-emp+AC0-not+AC0-inc,233312,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,20,Poland
50,Private,197826,Masters,14,Married+AC0-civ+AC0-spouse,Tech+AC0-support,Husband,White,Male,0,0,40,United+AC0-States
20,Private,123007,HS+AC0-grad,9,Never+AC0-married,Adm+AC0-clerical,Other+AC0-relative,White,Male,0,2001,30,United+AC0-States
26,Private,264012,Bachelors,13,Never+AC0-married,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
41,Self+AC0-emp+AC0-inc,214247,Prof+AC0-school,15,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,2415,60,United+AC0-States
21,Private,200121,HS+AC0-grad,9,Never+AC0-married,Handlers+AC0-cleaners,Own+AC0-child,White,Male,0,0,40,United+AC0-States
48,Self+AC0-emp+AC0-not+AC0-inc,138069,5th+AC0-6th,3,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,2042,50,United+AC0-States
22,Private,33551,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
37,State+AC0-gov,89083,Assoc+AC0-acdm,12,Married+AC0-civ+AC0-spouse,Other+AC0-service,Husband,White,Male,0,0,35,United+AC0-States
47,Private,369438,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,Black,Male,0,0,30,United+AC0-States
61,Private,93997,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,0,40,United+AC0-States
47,Local+AC0-gov,169699,Masters,14,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,40,United+AC0-States
37,Private,115429,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,25,United+AC0-States
46,State+AC0-gov,96652,Assoc+AC0-voc,11,Separated,Adm+AC0-clerical,Unmarried,Black,Female,0,0,40,United+AC0-States
42,Self+AC0-emp+AC0-not+AC0-inc,103759,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,48,United+AC0-States
41,Private,54422,HS+AC0-grad,9,Divorced,Adm+AC0-clerical,Unmarried,White,Female,0,0,40,United+AC0-States
33,Local+AC0-gov,107215,9th,5,Married+AC0-civ+AC0-spouse,Other+AC0-service,Husband,White,Male,0,0,40,United+AC0-States
24,Private,194630,Bachelors,13,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Male,0,0,35,United+AC0-States
27,Private,102142,Assoc+AC0-acdm,12,Never+AC0-married,Tech+AC0-support,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
40,Federal+AC0-gov,134638,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,39,United+AC0-States
56,Private,46920,10th,6,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
35,Federal+AC0-gov,207973,Doctorate,16,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,55,Canada
24,Private,208946,Assoc+AC0-voc,11,Never+AC0-married,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
73,Self+AC0-emp+AC0-not+AC0-inc,252431,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Wife,White,Female,0,0,1,United+AC0-States
36,Private,251730,Some+AC0-college,10,Never+AC0-married,Sales,Not+AC0-in+AC0-family,White,Male,0,0,50,United+AC0-States
31,Private,301251,Bachelors,13,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,50,United+AC0-States
50,,137632,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,,Husband,Black,Male,0,0,45,Haiti
36,Private,197274,HS+AC0-grad,9,Never+AC0-married,Handlers+AC0-cleaners,Not+AC0-in+AC0-family,Black,Male,0,0,40,United+AC0-States
37,Private,106043,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Sales,Husband,Black,Male,0,0,40,United+AC0-States
26,Private,195636,Bachelors,13,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Female,0,0,55,United+AC0-States
20,Private,237956,HS+AC0-grad,9,Never+AC0-married,Protective+AC0-serv,Own+AC0-child,White,Male,0,0,40,Cuba
58,Private,31532,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,40,United+AC0-States
45,State+AC0-gov,276157,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,40,United+AC0-States
33,,207668,Bachelors,13,Never+AC0-married,,Own+AC0-child,White,Male,0,0,40,United+AC0-States
31,Private,142921,Bachelors,13,Never+AC0-married,Tech+AC0-support,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
44,Private,217039,Prof+AC0-school,15,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,99999,0,60,United+AC0-States
19,Local+AC0-gov,259169,Some+AC0-college,10,Never+AC0-married,Prof+AC0-specialty,Own+AC0-child,White,Female,0,0,30,United+AC0-States
54,Private,409173,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Tech+AC0-support,Husband,Black,Male,0,0,50,Puerto+AC0-Rico
31,State+AC0-gov,73161,Masters,14,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,1740,40,United+AC0-States
27,Private,241431,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,35,United+AC0-States
36,Private,151764,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,5178,0,40,United+AC0-States
47,Federal+AC0-gov,131726,Some+AC0-college,10,Divorced,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Male,0,1876,40,United+AC0-States
35,Private,334291,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,45,United+AC0-States
42,Private,67243,1st+AC0-4th,2,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Husband,White,Male,0,0,55,Portugal
45,Private,370261,Bachelors,13,Divorced,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
70,Private,573446,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,1455,0,40,United+AC0-States
27,Local+AC0-gov,189775,12th,8,Never+AC0-married,Other+AC0-service,Own+AC0-child,Black,Female,0,0,44,United+AC0-States
36,Private,312206,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,60,United+AC0-States
23,Private,86939,HS+AC0-grad,9,Married+AC0-spouse+AC0-absent,Machine+AC0-op+AC0-inspct,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
25,Private,221757,Bachelors,13,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Male,0,0,50,United+AC0-States
45,Self+AC0-emp+AC0-not+AC0-inc,213140,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,7688,0,45,United+AC0-States
24,Private,308673,HS+AC0-grad,9,Never+AC0-married,Handlers+AC0-cleaners,Own+AC0-child,White,Male,0,0,30,United+AC0-States
90,Private,149069,Assoc+AC0-acdm,12,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,1825,50,United+AC0-States
50,Private,69345,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,1902,44,United+AC0-States
37,Private,112158,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,7688,0,99,United+AC0-States
31,Private,386299,Some+AC0-college,10,Never+AC0-married,Adm+AC0-clerical,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
17,Private,61838,11th,7,Never+AC0-married,Farming+AC0-fishing,Own+AC0-child,White,Male,0,0,40,United+AC0-States
26,Private,290286,Some+AC0-college,10,Never+AC0-married,Adm+AC0-clerical,Not+AC0-in+AC0-family,Black,Male,0,0,38,United+AC0-States
41,Private,143069,Doctorate,16,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,60,United+AC0-States
50,Self+AC0-emp+AC0-inc,145714,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,60,United+AC0-States
45,Self+AC0-emp+AC0-not+AC0-inc,285570,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,80,United+AC0-States
54,Self+AC0-emp+AC0-not+AC0-inc,399705,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,55,United+AC0-States
54,Private,186224,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
38,Private,172918,HS+AC0-grad,9,Never+AC0-married,Machine+AC0-op+AC0-inspct,Own+AC0-child,White,Male,0,0,40,United+AC0-States
22,Private,198270,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Sales,Other+AC0-relative,White,Female,0,0,38,United+AC0-States
43,Private,307767,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
19,,208630,HS+AC0-grad,9,Never+AC0-married,,Own+AC0-child,White,Female,0,0,30,United+AC0-States
30,Private,169002,Bachelors,13,Married+AC0-civ+AC0-spouse,Tech+AC0-support,Husband,White,Male,0,0,40,United+AC0-States
31,,186369,9th,5,Divorced,,Unmarried,White,Female,0,0,40,United+AC0-States
42,Private,99203,HS+AC0-grad,9,Separated,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,3325,0,40,United+AC0-States
48,Private,197836,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
56,Private,140136,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,Black,Male,0,0,35,United+AC0-States
21,Local+AC0-gov,402230,Some+AC0-college,10,Never+AC0-married,Adm+AC0-clerical,Unmarried,White,Male,0,0,36,United+AC0-States
45,Private,167159,Bachelors,13,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
37,Private,116409,Prof+AC0-school,15,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,United+AC0-States
38,Local+AC0-gov,105161,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,30,United+AC0-States
34,Private,263908,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,50,United+AC0-States
29,Private,189565,HS+AC0-grad,9,Divorced,Protective+AC0-serv,Own+AC0-child,White,Male,0,0,40,United+AC0-States
24,Private,224059,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
79,,27457,Masters,14,Never+AC0-married,,Not+AC0-in+AC0-family,White,Female,0,0,23,United+AC0-States
35,Private,240988,Assoc+AC0-acdm,12,Never+AC0-married,Machine+AC0-op+AC0-inspct,Not+AC0-in+AC0-family,White,Male,0,0,55,United+AC0-States
39,Self+AC0-emp+AC0-not+AC0-inc,41017,10th,6,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,70,United+AC0-States
73,Self+AC0-emp+AC0-not+AC0-inc,214498,7th+AC0-8th,4,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,0,12,United+AC0-States
57,Private,186361,Assoc+AC0-voc,11,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Female,0,0,40,United+AC0-States
35,Self+AC0-emp+AC0-inc,165799,Bachelors,13,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,50,United+AC0-States
60,Private,266983,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Handlers+AC0-cleaners,Husband,White,Male,0,0,32,United+AC0-States
19,,165416,Some+AC0-college,10,Never+AC0-married,,Own+AC0-child,Black,Female,0,0,40,United+AC0-States
54,Private,226497,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
53,Self+AC0-emp+AC0-not+AC0-inc,99516,Bachelors,13,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
23,Private,177287,Some+AC0-college,10,Never+AC0-married,Exec+AC0-managerial,Other+AC0-relative,White,Female,0,0,40,United+AC0-States
57,Self+AC0-emp+AC0-not+AC0-inc,27385,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,48,United+AC0-States
27,Self+AC0-emp+AC0-not+AC0-inc,147452,10th,6,Never+AC0-married,Sales,Own+AC0-child,White,Female,0,0,48,United+AC0-States
25,Private,144334,HS+AC0-grad,9,Never+AC0-married,Exec+AC0-managerial,Own+AC0-child,Black,Male,0,0,40,United+AC0-States
38,Private,217926,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,Black,Male,0,0,40,United+AC0-States
48,Private,153312,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Sales,Husband,Black,Male,0,0,60,United+AC0-States
24,Private,126822,HS+AC0-grad,9,Never+AC0-married,Adm+AC0-clerical,Unmarried,White,Female,0,0,45,United+AC0-States
67,Self+AC0-emp+AC0-inc,51415,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,40,United+AC0-States
20,Private,171886,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Own+AC0-child,Black,Male,0,0,35,United+AC0-States
38,Private,216319,Doctorate,16,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,Asian+AC0-Pac+AC0-Islander,Male,0,0,40,China
54,Private,279337,7th+AC0-8th,4,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
20,Self+AC0-emp+AC0-not+AC0-inc,115085,Some+AC0-college,10,Never+AC0-married,Farming+AC0-fishing,Own+AC0-child,White,Male,0,0,40,United+AC0-States
57,Private,453233,10th,6,Separated,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Male,0,0,55,United+AC0-States
34,Federal+AC0-gov,400943,Bachelors,13,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Male,0,0,44,United+AC0-States
